"Name","State","Notes","User","Tags","Created","Runtime","Sweep","batch_size","dataset_size","epochs","hidden_dim","latent_dim","learning_rate","n_components","test_size","training_size","epoch","explained_variance_ratio","min_overall_loss","min_test_loss","min_test_recon_loss","min_train_loss","min_train_recon_loss","n_model_params","name","overall_loss","test_loss","test_recon_loss","train_loss","train_recon_loss","unexplained_variance_ratio"
"AE-kingma-high-lat-norm-hid-inp50-ds5000-hid108_latent_10000","finished","-","ygideoni","","2023-02-28T22:47:14.000Z","885","","10","500","200","108","10000","0.001","","","","199","","","0.009470816356688738","","1.91491714220047","","2181066","","","2.0262521719932556","","0.019563744974136352","",""
"AE-kingma-bigger-hidden-dims-inp50-ds5000-hid176_latent_19","finished","-","ygideoni","","2023-02-28T22:46:33.000Z","287","","10","500","200","176","19","0.001","","","","199","","","0.17811336061954497","","6.76086650390625","","24709","","","6.76086650390625","","0.17811336061954497","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid12_latent_19","finished","-","dhjayalath","","2023-02-28T22:45:28.000Z","141","","10","500","200","12","19","0.001","","","","199","","","3.101786766433716","","8.913340673446655","","1749","","","8.925506593322753","","3.1052469692230225","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid12_latent_18","finished","-","dhjayalath","","2023-02-28T22:43:04.000Z","141","","10","500","200","12","18","0.001","","","","199","","","3.1111563117980956","","8.795263065719604","","1724","","","8.86232864189148","","3.114678903198242","",""
"AE-kingma-bigger-hidden-dims-inp50-ds5000-hid176_latent_18","finished","-","ygideoni","","2023-02-28T22:42:00.000Z","272","","10","500","200","176","18","0.001","","","","199","","","0.3936039625644684","","7.250957093429565","","24356","","","7.314691638183594","","0.3948307186126709","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid12_latent_17","finished","-","dhjayalath","","2023-02-28T22:40:41.000Z","141","","10","500","200","12","17","0.001","","","","199","","","2.6659380043029786","","8.724487180328369","","1699","","","8.734720693969727","","2.665993575668335","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid12_latent_14","finished","-","dhjayalath","","2023-02-28T22:38:18.000Z","141","","10","500","200","12","14","0.001","","","","199","","","2.643827978897095","","8.612945477294922","","1624","","","8.621707995605469","","2.6442195793151857","",""
"AE-kingma-bigger-hidden-dims-inp50-ds5000-hid176_latent_17","finished","-","ygideoni","","2023-02-28T22:37:20.000Z","278","","10","500","200","176","17","0.001","","","","199","","","0.5508977710247039","","7.462815984344482","","24003","","","7.531216282653808","","0.5508977710247039","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid12_latent_11","finished","-","dhjayalath","","2023-02-28T22:35:56.000Z","140","","10","500","200","12","11","0.001","","","","199","","","3.105792277145386","","8.90660572013855","","1549","","","8.929036872863769","","3.1112354694366453","",""
"AE-kingma-high-lat-norm-hid-inp50-ds5000-hid108_latent_7500","finished","-","ygideoni","","2023-02-28T22:35:10.000Z","722","","10","500","200","108","7500","0.001","","","","199","","","0.010582999788224697","","1.7638685351371766","","1638566","","","2.0800769172668456","","0.012232513384521007","",""
"AE-kingma-bigger-hidden-dims-inp50-ds5000-hid176_latent_14","finished","-","ygideoni","","2023-02-28T22:34:29.000Z","170","","10","500","200","176","14","0.001","","","","199","","","0.956874620437622","","7.9669505237579346","","22944","","","8.24760375137329","","0.9603792902946472","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid12_latent_8","finished","-","dhjayalath","","2023-02-28T22:33:33.000Z","140","","10","500","200","12","8","0.001","","","","199","","","3.578597027206421","","9.061692042922974","","1474","","","9.07868726387024","","3.5792743434906007","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid12_latent_5","finished","-","dhjayalath","","2023-02-28T22:31:10.000Z","141","","10","500","200","12","5","0.001","","","","199","","","5.3443395652770995","","9.619068057250976","","1399","","","9.80014969177246","","5.345580834960938","",""
"AE-kingma-bigger-hidden-dims-inp50-ds5000-hid176_latent_11","finished","-","ygideoni","","2023-02-28T22:30:42.000Z","225","","10","500","200","176","11","0.001","","","","199","","","1.798266576576233","","8.619215175247191","","21885","","","9.405747788238523","","1.798266576576233","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid4_latent_60","finished","-","dhjayalath","","2023-02-28T22:28:47.000Z","141","","10","500","200","4","60","0.001","","","","199","","","6.60464174041748","","9.424541548919676","","998","","","9.432117264938354","","6.60684801864624","",""
"AE-kingma-bigger-hidden-dims-inp50-ds5000-hid176_latent_8","finished","-","ygideoni","","2023-02-28T22:26:28.000Z","252","","10","500","200","176","8","0.001","","","","199","","","3.027487589263916","","9.295463526153563","","20826","","","10.30417148284912","","3.027487589263916","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid4_latent_250","finished","-","dhjayalath","","2023-02-28T22:26:24.000Z","141","","10","500","200","4","250","0.001","","","","199","","","6.60564768447876","","9.421218729019165","","2708","","","9.442412591171264","","6.606906972503662","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid4_latent_150","finished","-","dhjayalath","","2023-02-28T22:24:01.000Z","141","","10","500","200","4","150","0.001","","","","199","","","5.807202503967285","","9.192391196441651","","1808","","","9.281351557159423","","5.809442208862305","",""
"AE-kingma-bigger-hidden-dims-inp50-ds5000-hid176_latent_5","finished","-","ygideoni","","2023-02-28T22:22:06.000Z","260","","10","500","200","176","5","0.001","","","","199","","","4.73580069732666","","10.044404219818116","","19767","","","11.223272947692871","","4.752363196563721","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid4_latent_2","finished","-","dhjayalath","","2023-02-28T22:21:38.000Z","141","","10","500","200","4","2","0.001","","","","199","","","7.601576306152344","","9.685497765731812","","476","","","9.73923942337036","","7.601777117156982","",""
"AE-kingma-high-lat-norm-hid-inp50-ds5000-hid116_latent_10000","finished","-","ygideoni","","2023-02-28T22:19:37.000Z","930","","10","500","200","116","10000","0.001","","","","199","","","0.010459002929925918","","2.221580576133728","","2341882","","","2.4671592182159423","","0.014205238999426365","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid4_latent_5000","finished","-","dhjayalath","","2023-02-28T22:19:12.000Z","143","","10","500","200","4","5000","0.001","","","","199","","","8.754031890106202","","9.935953943634033","","45458","","","9.938244695281982","","8.75457584991455","",""
"AE-kingma-bigger-hidden-dims-inp50-ds5000-hid168_latent_60","finished","-","ygideoni","","2023-02-28T22:16:50.000Z","314","","10","500","200","168","60","0.001","","","","199","","","0.007320028545707465","","1.6109757232666015","","37406","","","1.9391448643684388","","0.012270449437201025","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid4_latent_3000","finished","-","dhjayalath","","2023-02-28T22:16:48.000Z","142","","10","500","200","4","3000","0.001","","","","199","","","10.022342361450196","","10.234976816558838","","27458","","","10.235288117980955","","10.022374211120605","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid4_latent_2000","finished","-","dhjayalath","","2023-02-28T22:14:25.000Z","141","","10","500","200","4","2000","0.001","","","","199","","","7.6241406677246095","","9.631820575714112","","18458","","","9.697464440155027","","7.626151773071289","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid4_latent_1500","finished","-","dhjayalath","","2023-02-28T22:12:02.000Z","140","","10","500","200","4","1500","0.001","","","","199","","","6.604945920562744","","9.43074315109253","","13958","","","9.43790937576294","","6.616005146026612","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid4_latent_1000","finished","-","dhjayalath","","2023-02-28T22:09:36.000Z","143","","10","500","200","4","1000","0.001","","","","199","","","6.604956147003174","","9.425751910400392","","9458","","","9.438114175796509","","6.607146115875244","",""
"AE-kingma-bigger-hidden-dims-inp50-ds5000-hid168_latent_250","finished","-","ygideoni","","2023-02-28T22:08:09.000Z","519","","10","500","200","168","250","0.001","","","","199","","","0.008452527613937855","","1.4884363025665284","","101436","","","1.8099837247848511","","0.019456713770329953","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid4_latent_900","finished","-","dhjayalath","","2023-02-28T22:07:13.000Z","141","","10","500","200","4","900","0.001","","","","199","","","7.624955131530761","","9.717688595199585","","8558","","","9.717688595199585","","7.624955131530761","",""
"AE-kingma-high-lat-norm-hid-inp50-ds5000-hid116_latent_7500","finished","-","ygideoni","","2023-02-28T22:07:02.000Z","753","","10","500","200","116","7500","0.001","","","","199","","","0.010482776629179716","","1.9872645106315612","","1759382","","","2.1715861959457397","","0.01486367828324437","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid4_latent_750","finished","-","dhjayalath","","2023-02-28T22:04:47.000Z","143","","10","500","200","4","750","0.001","","","","199","","","7.622171570587158","","9.725322388458252","","7208","","","9.725322388458252","","7.623356317901611","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid4_latent_600","finished","-","dhjayalath","","2023-02-28T22:02:24.000Z","140","","10","500","200","4","600","0.001","","","","199","","","8.755270530700683","","9.938088317108154","","5858","","","9.943884008026124","","8.755270530700683","",""
"AE-kingma-bigger-hidden-dims-inp50-ds5000-hid168_latent_150","finished","-","ygideoni","","2023-02-28T22:01:33.000Z","394","","10","500","200","168","150","0.001","","","","199","","","0.009543024940043688","","1.5545915053367614","","67736","","","1.904569699192047","","0.010687387611716986","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid4_latent_500","finished","-","dhjayalath","","2023-02-28T22:00:02.000Z","139","","10","500","200","4","500","0.001","","","","199","","","7.626221859741211","","9.748635733795163","","4958","","","9.750357024383543","","7.629061294555664","",""
"AE-kingma-bigger-hidden-dims-inp50-ds5000-hid168_latent_2","finished","-","ygideoni","","2023-02-28T21:57:52.000Z","219","","10","500","200","168","2","0.001","","","","199","","","6.685297003936768","","9.723431842041016","","17860","","","10.622473236083984","","6.685297003936768","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid4_latent_350","finished","-","dhjayalath","","2023-02-28T21:57:38.000Z","141","","10","500","200","4","350","0.001","","","","199","","","6.602019113922119","","9.42486602935791","","3608","","","9.434783224487305","","6.602019113922119","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid4_latent_200","finished","-","dhjayalath","","2023-02-28T21:55:15.000Z","141","","10","500","200","4","200","0.001","","","","199","","","10.02234449157715","","10.234743560028075","","2258","","","10.235297918701171","","10.022369357299803","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid4_latent_100","finished","-","dhjayalath","","2023-02-28T21:52:51.000Z","142","","10","500","200","4","100","0.001","","","","199","","","5.8009877784729005","","9.242306800460817","","1358","","","9.297300117111206","","5.80765638923645","",""
"AE-kingma-high-lat-norm-hid-inp50-ds5000-hid124_latent_10000","finished","-","ygideoni","","2023-02-28T21:50:34.000Z","986","","10","500","200","124","10000","0.001","","","","199","","","0.009161447037011383","","2.057379825592041","","2502698","","","2.1551091773986815","","0.012825248266011476","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid4_latent_75","finished","-","dhjayalath","","2023-02-28T21:50:28.000Z","141","","10","500","200","4","75","0.001","","","","199","","","6.605886374664307","","9.424069626235962","","1133","","","9.44301696472168","","6.60681650390625","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid4_latent_50","finished","-","dhjayalath","","2023-02-28T21:48:07.000Z","139","","10","500","200","4","50","0.001","","","","199","","","5.793890018463134","","9.277465917205811","","908","","","9.294362071228027","","5.799170330047607","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid4_latent_40","finished","-","dhjayalath","","2023-02-28T21:45:42.000Z","142","","10","500","200","4","40","0.001","","","","199","","","6.6032150276184085","","9.423361149215696","","818","","","9.42799052810669","","6.603682610321045","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid4_latent_30","finished","-","dhjayalath","","2023-02-28T21:43:18.000Z","142","","10","500","200","4","30","0.001","","","","199","","","5.834721401977539","","9.13158136177063","","728","","","9.187071208953858","","5.837567098999023","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid4_latent_25","finished","-","dhjayalath","","2023-02-28T21:40:56.000Z","140","","10","500","200","4","25","0.001","","","","199","","","6.606239955902099","","9.426559603881836","","683","","","9.434084085083008","","6.60774172744751","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid4_latent_22","finished","-","dhjayalath","","2023-02-28T21:38:35.000Z","139","","10","500","200","4","22","0.001","","","","199","","","5.794582586669922","","9.289828931045532","","656","","","9.297667863845826","","5.795921951293946","",""
"AE-kingma-high-lat-norm-hid-inp50-ds5000-hid124_latent_7500","finished","-","ygideoni","","2023-02-28T21:37:20.000Z","792","","10","500","200","124","7500","0.001","","","","199","","","0.011377644683420658","","2.0955873096466067","","1880198","","","2.387710672092438","","0.01451520220786333","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid4_latent_21","finished","-","dhjayalath","","2023-02-28T21:36:11.000Z","141","","10","500","200","4","21","0.001","","","","199","","","5.794642181396484","","9.294109381103516","","647","","","9.303762140274047","","5.797914752197266","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid4_latent_20","finished","-","dhjayalath","","2023-02-28T21:33:46.000Z","143","","10","500","200","4","20","0.001","","","","199","","","5.792390795135498","","9.294437041854858","","638","","","9.313432222366332","","5.792390795135498","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid4_latent_19","finished","-","dhjayalath","","2023-02-28T21:31:23.000Z","141","","10","500","200","4","19","0.001","","","","199","","","7.624940405273437","","9.742530184936523","","629","","","9.742530184936523","","7.626105387878418","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid4_latent_18","finished","-","dhjayalath","","2023-02-28T21:29:00.000Z","140","","10","500","200","4","18","0.001","","","","199","","","5.792177667236328","","9.302848149871826","","620","","","9.311408728790283","","5.792216248321533","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid4_latent_17","finished","-","dhjayalath","","2023-02-28T21:26:39.000Z","138","","10","500","200","4","17","0.001","","","","199","","","5.793357283020019","","9.299511030197143","","611","","","9.306731350708008","","5.795041500854492","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid4_latent_14","finished","-","dhjayalath","","2023-02-28T21:24:15.000Z","141","","10","500","200","4","14","0.001","","","","199","","","6.6014810485839845","","9.43197989845276","","584","","","9.435760818862915","","6.6027856544494625","",""
